,SPX.GI,FTSE.GI,FCHI.GI,GDAXI.GI,N225.GI,HSI.HI,000300.SH,SENSEX.GI
,标普500,英国富时100,法国CAC40,德国DAX,日经225,恒生指数,沪深300,印度SENSEX30
,收盘价,收盘价,收盘价,收盘价,收盘价,收盘价,收盘价,收盘价
2020/10/12,3534.22,6001.38,4979.29,13138.41,23558.69,24649.68,4823.1578,40593.8
2020/10/13,3511.93,5969.71,4947.61,13018.99,23601.78,,4839.201,40625.51
2020/10/14,3488.67,5935.06,4941.66,13028.06,23626.73,24667.09,4807.1021,40794.74
2020/10/15,3483.34,5832.52,4837.42,12703.75,23507.23,24158.54,4798.7361,39728.41
2020/10/16,3483.81,5919.58,4935.86,12908.99,23410.63,24386.79,4791.676,39982.98
2020/10/19,3426.92,5884.65,4942.62,12854.66,23671.13,24542.26,4755.4879,40431.6
2020/10/20,3443.12,5889.22,4929.28,12736.95,23567.04,24569.54,4793.4672,40544.37
2020/10/21,3435.56,5776.5,4853.95,12557.64,23639.46,24754.42,4792.8284,40707.31
2020/10/22,3453.49,5785.65,4851.38,12543.06,23474.27,24786.13,4777.9845,40558.49
2020/10/23,3465.39,5860.28,4909.64,12645.75,23516.59,24918.78,4718.4881,40685.5
2020/10/26,3400.97,5792.01,4816.12,12177.18,23494.34,,4691.2359,40145.5
2020/10/27,3390.68,5728.99,4730.66,12063.57,23485.8,24787.19,4699.2792,40522.1
2020/10/28,3271.03,5582.8,4571.12,11560.51,23418.51,24708.8,4737.2718,39922.46
2020/10/29,3310.11,5581.75,4569.67,11598.07,23331.94,24586.6,4772.9198,39749.85
2020/10/30,3269.96,5577.27,4594.24,11560.51,22977.13,24107.42,4695.3338,39614.07
2020/11/2,3310.24,5654.97,4691.14,11788.28,23295.48,24460.01,4720.8313,39757.58
2020/11/3,3369.16,5786.77,4805.61,12088.98,,24939.73,4777.5608,40261.13
2020/11/4,3443.44,5883.26,4922.85,12324.22,23695.23,24886.14,4813.6564,40616.14
2020/11/5,3510.45,5906.18,4983.99,12568.09,24105.28,25695.92,4885.1118,41340.16
2020/11/6,3509.44,5910.02,4960.88,12480.02,24325.23,25712.97,4885.7178,41893.06
2020/11/9,3550.5,6186.29,5336.32,13095.97,24839.84,26016.17,4981.3497,42597.43
2020/11/10,3545.53,6296.85,5418.97,13163.11,24905.59,26301.48,4953.8756,43277.65
2020/11/11,3572.66,6382.1,5445.21,13216.18,25349.6,26226.98,4904.8981,43593.67
2020/11/12,3537.01,6338.94,5362.57,13052.95,25520.88,26169.38,4908.463,43357.19
2020/11/13,3585.15,6316.39,5380.16,13076.72,25385.87,26156.86,4856.8513,43443
2020/11/16,3626.91,6421.29,5471.48,13138.61,25906.93,26381.67,4904.1716,
2020/11/17,3609.53,6365.33,5483,13133.47,26014.62,26415.09,4894.786,43952.71
2020/11/18,3567.79,6385.24,5511.45,13201.89,25728.14,26544.29,4891.6716,44180.05
2020/11/19,3581.87,6334.35,5474.66,13086.16,25634.34,26356.97,4927.9891,43599.96
2020/11/20,3557.54,6351.45,5495.89,13137.25,25527.37,26451.54,4943.2882,43882.25
2020/11/23,3577.59,6333.84,5492.15,13126.97,,26486.2,5005.0273,44077.15
2020/11/24,3635.41,6432.17,5558.42,13292.44,26165.59,26588.2,4974.2855,44523.02
2020/11/25,3629.65,6391.09,5571.29,13289.8,26296.86,26669.75,4910.7,43828.1
2020/11/26,,6362.93,5566.79,13286.57,26537.31,26819.45,4919.5912,44259.74
2020/11/27,3638.35,6367.58,5598.18,13335.68,26644.71,26894.68,4980.765,44149.72
2020/11/30,3621.63,6266.19,5518.55,13291.16,26433.62,26341.49,4960.2519,
2020/12/1,3662.45,6384.73,5581.64,13382.3,26787.54,26567.68,5067.0983,44655.44
2020/12/2,3669.01,6463.39,5583.01,13313.24,26800.98,26532.58,5067.1447,44618.04
2020/12/3,3666.72,6490.27,5574.36,13252.86,26809.37,26728.5,5057.0603,44632.65
2020/12/4,3699.12,6550.23,5609.15,13298.96,26751.24,26835.92,5065.9163,45079.55
2020/12/7,3691.96,6555.39,5573.38,13271,26547.44,26506.85,5022.2351,45426.97
2020/12/8,3702.25,6558.82,5560.67,13278.49,26467.08,26304.56,5009.8786,45608.51
2020/12/9,3672.82,6564.29,5546.82,13340.26,26817.94,26502.84,4942.6986,46103.5
2020/12/10,3668.1,6599.76,5549.65,13295.73,26756.24,26410.59,4940.5249,45959.88
2020/12/11,3663.46,6546.75,5507.55,13114.3,26652.52,26505.87,4889.6292,46099.01
2020/12/14,3647.49,6531.83,5527.84,13223.16,26732.44,26389.52,4934.8352,46253.46
2020/12/15,3694.62,6513.32,5530.31,13362.87,26687.84,26207.29,4945.1,46263.17
2020/12/16,3701.17,6570.91,5547.68,13565.98,26757.4,26460.29,4953.867,46666.46
2020/12/17,3722.48,6551.06,5549.46,13667.25,26806.67,26678.38,5017.4784,46890.34
2020/12/18,3709.41,6529.18,5527.84,13630.51,26763.39,26498.6,4999.9678,46960.69
2020/12/21,3694.92,6416.32,5393.34,13246.3,26714.42,26306.68,5046.8396,45553.96
2020/12/22,3687.26,6453.16,5466.86,13418.11,26436.39,26119.25,4964.7727,46006.69
2020/12/23,3690.01,6495.75,5527.59,13587.23,26524.79,26343.1,5007.1235,46444.18
2020/12/24,3703.06,6502.11,5522.01,,26668.35,26386.56,5000.0154,46973.54
2020/12/25,,,,,26656.61,,5042.0137,
2020/12/28,3735.36,,5588.38,13790.29,26854.03,26314.63,5064.4147,47353.75
2020/12/29,3727.04,6602.65,5611.79,13761.38,27568.15,26568.49,5042.9361,47613.08
2020/12/30,3732.04,6555.82,5599.41,13718.78,27444.17,27147.11,5113.7105,47746.22
2020/12/31,3756.07,6460.52,5551.41,,,27231.13,5211.2885,47751.33
2021/1/4,3700.65,6571.88,5588.96,13726.74,27258.38,27472.81,5267.7181,48176.8
2021/1/5,3726.86,6612.25,5564.6,13651.22,27158.63,27649.86,5368.5049,48437.78
2021/1/6,3748.14,6841.86,5630.6,13891.97,27055.94,27692.3,5417.6677,48174.06
2021/1/7,3803.79,6856.96,5669.85,13968.24,27490.13,27548.52,5513.6568,48093.32
2021/1/8,3824.68,6873.26,5706.88,14049.53,28139.03,27878.22,5495.4306,48782.51
2021/1/11,3799.61,6798.48,5662.43,13936.66,,27908.22,5441.1583,49269.32
2021/1/12,3801.19,6754.11,5650.97,13925.06,28164.34,28276.75,5596.3525,49517.11
2021/1/13,3809.84,6745.52,5662.67,13939.71,28456.59,28235.6,5577.9711,49492.32
2021/1/14,3795.54,6801.96,5681.14,13988.7,28698.26,28496.86,5470.4563,49584.16
2021/1/15,3768.25,6735.71,5611.69,13787.73,28519.18,28573.86,5458.0812,49034.67
2021/1/18,,6720.65,5617.27,13848.35,28242.21,28862.77,5518.5205,48564.27
2021/1/19,3798.91,6712.95,5598.61,13815.06,28633.46,29642.28,5437.5234,49398.29
2021/1/20,3851.85,6740.39,5628.44,13921.37,28523.26,29962.47,5476.4336,49792.12
2021/1/21,3853.07,6715.42,5590.79,13906.67,28756.86,29927.76,5564.9693,49624.76
2021/1/22,3841.47,6695.07,5559.57,13873.97,28631.45,29447.85,5569.776,48878.54
2021/1/25,3855.36,6638.85,5472.36,13643.95,28822.29,30159.01,5625.9232,48347.59
2021/1/26,3849.62,6654.01,5523.52,13870.99,28546.18,29391.26,5512.9678,
2021/1/27,3750.77,6567.37,5459.62,13620.46,28635.21,29297.53,5528.0034,47409.93
2021/1/28,3787.38,6526.15,5510.52,13665.93,28197.42,28550.77,5377.1427,46874.36
2021/1/29,3714.24,6407.46,5399.21,13432.87,27663.39,28283.71,5351.9646,46285.77
2021/2/1,3773.86,6466.42,5461.68,13622.02,28091.05,28892.86,5417.6484,48600.61
2021/2/2,3826.31,6516.65,5563.11,13835.16,28362.17,29248.7,5501.0915,49797.72
2021/2/3,3830.17,6507.82,5563.05,13933.63,28646.5,29307.46,5485.2008,50255.75
2021/2/4,3871.74,6503.72,5608.54,14060.29,28341.95,29113.5,5473.9475,50614.29
2021/2/5,3886.83,6489.33,5659.26,14056.72,28779.19,29288.68,5483.414,50731.63
2021/2/8,3915.59,6523.53,5686.03,14059.91,29388.5,29319.47,5564.5618,51348.77
2021/2/9,3911.23,6531.56,5691.54,14011.8,29505.93,29476.19,5686.2502,51329.08
2021/2/10,3909.88,6524.36,5670.8,13932.97,29562.93,30038.72,5807.7191,51309.39
2021/2/18,3913.97,6617.15,5728.33,13886.93,30236.09,30595.27,5768.3814,51324.69
2021/2/19,3906.71,6624.02,5773.55,13993.23,30017.92,30644.73,5778.842,50889.76
2021/2/22,3876.5,6612.24,5767.44,13950.04,30156.03,30319.83,5597.3327,49744.32
2021/2/23,3881.37,6625.94,5779.84,13864.81,,30632.64,5579.6681,49751.41
2021/2/24,3925.43,6658.97,5797.98,13976,29671.7,29718.24,5437.5683,50781.69
2021/2/25,3829.34,6651.96,5783.89,13879.33,30168.27,30074.17,5469.5584,51039.31
2021/2/26,3811.15,6483.43,5703.22,13786.29,28966.01,28980.21,5336.7609,49099.99
2021/3/1,3901.82,6588.53,5792.79,14012.82,29663.5,29452.57,5418.7837,49849.84
2021/3/2,3870.29,6613.75,5809.73,14039.8,29408.17,29095.86,5349.6301,50296.89
2021/3/3,3819.72,6675.47,5830.06,14080.03,29559.1,29880.42,5452.2125,51444.65
2021/3/4,3768.47,6650.88,5830.65,14056.34,28930.11,29236.79,5280.7058,50846.08
2021/3/5,3841.94,6630.52,5782.65,13920.69,28864.32,29098.29,5262.7958,50405.32
2021/3/8,3821.35,6719.13,5902.99,14380.91,28743.25,28540.83,5080.0246,50441.07
2021/3/9,3875.44,6730.34,5924.97,14437.94,29027.94,28773.23,4970.9994,51025.48
2021/3/10,3898.81,6725.6,5990.55,14540.25,29036.56,28907.52,5003.6121,51279.51
2021/3/11,3939.34,6736.96,6033.76,14569.39,29211.64,29385.61,5128.2156,
2021/3/12,3943.34,6761.47,6046.55,14502.39,29717.83,28739.72,5146.3786,50792.08
2021/3/15,3968.94,6749.7,6035.97,14461.42,29766.97,28833.76,5035.5441,50395.08
2021/3/16,3962.71,6803.61,6055.43,14557.58,29921.09,29027.69,5079.3624,50363.96
2021/3/17,3974.12,6762.67,6054.82,14596.61,29914.33,29034.12,5100.8581,49801.62
2021/3/18,3915.46,6779.68,6062.79,14775.52,30216.75,29405.72,5141.7681,49216.52
2021/3/19,3913.1,6708.71,5997.96,14621,29792.05,28990.94,5007.0907,49858.24
2021/3/22,3940.59,6726.1,5968.48,14657.21,29174.15,28885.34,5057.152,49771.29
2021/3/23,3910.52,6699.19,5945.3,14662.02,28995.92,28497.38,5009.2459,50051.44
2021/3/24,3889.14,6712.89,5947.29,14610.39,28405.52,27918.14,4928.6853,49180.31
2021/3/25,3909.52,6674.83,5952.41,14621.36,28729.88,27899.61,4926.3469,48440.12
2021/3/26,3974.54,6740.59,5988.81,14748.94,29176.7,28336.43,5037.9899,49008.5
2021/3/29,3971.09,6736.17,6015.51,14817.72,29384.52,28338.3,5046.8773,
2021/3/30,3958.55,6772.12,6088.04,15008.61,29432.7,28577.5,5094.7291,50136.58
2021/3/31,3972.89,6713.63,6067.23,15008.34,29178.8,28378.35,5048.3607,49509.15
2021/4/1,4019.87,6737.3,6102.96,15107.17,29388.87,28938.74,5110.7768,50029.83
2021/4/2,,,,,29854,,5161.5569,
2021/4/6,4073.94,6823.55,6131.34,15212.68,29696.63,,5140.3418,49201.39
2021/4/7,4079.95,6885.32,6130.66,15176.36,29730.79,28674.8,5103.7428,49661.76
2021/4/8,4097.17,6942.22,6165.72,15202.68,29708.98,29008.07,5112.2086,49746.21
2021/4/9,4128.8,6915.75,6169.41,15234.16,29768.06,28698.8,5035.3374,49591.32
2021/4/12,4127.99,6889.12,6161.68,15215,29538.73,28453.28,4947.7459,47883.38
2021/4/13,4141.59,6890.49,6184.1,15234.36,29751.61,28497.25,4939.6438,48544.06
2021/4/14,4124.66,6939.58,6208.58,15209.15,29620.99,28900.83,4980.6279,
2021/4/15,4170.42,6983.5,6234.14,15255.33,29642.69,28793.14,4948.9741,48803.68
2021/4/16,4185.47,7019.53,6287.07,15459.75,29683.37,28969.71,4966.1811,48832.03
2021/4/19,4163.26,7000.08,6296.69,15368.39,29685.37,29106.15,5087.0165,47949.42
2021/4/20,4134.94,6859.87,6165.11,15129.51,29100.38,29135.73,5083.3654,47705.8
2021/4/21,4173.42,6895.29,6210.55,15195.97,28508.55,28621.92,5098.7449,
2021/4/22,4134.98,6938.24,6267.28,15320.52,29188.17,28755.34,5089.2435,48080.67
2021/4/23,4180.17,6938.56,6257.94,15279.62,29020.63,29078.75,5135.4534,47878.45
2021/4/26,4187.62,6963.12,6275.52,15296.34,29126.23,28952.83,5077.2372,48386.51
2021/4/27,4186.72,6944.97,6273.76,15249.27,28991.89,28941.54,5090.5195,48944.14
2021/4/28,4183.18,6963.67,6306.98,15292.18,29053.97,29071.34,5119.2421,49733.84
2021/4/29,4211.47,6961.48,6302.57,15154.2,,29303.26,5164.1692,49765.94
2021/4/30,4181.17,6969.81,6269.48,15135.91,28812.63,28724.88,5123.489,48782.36
2021/5/6,4201.62,7076.17,6357.09,15196.74,29331.37,28637.46,5061.1244,48949.76
2021/5/7,4232.6,7129.71,6385.51,15399.65,29357.82,28610.65,4996.0527,49206.47
2021/5/10,4188.43,7123.68,6385.99,15400.41,29518.34,28595.66,4992.422,49502.41
2021/5/11,4152.1,6947.99,6267.39,15119.75,28608.59,28013.81,5023.0595,49161.81
2021/5/12,4063.04,7004.63,6279.35,15150.22,28147.51,28231.04,5044.5481,48690.8
2021/5/13,4112.5,6963.33,6288.33,15199.68,27448.01,27718.67,4992.9738,
2021/5/14,4173.85,7043.61,6385.14,15416.64,28084.47,28027.57,5110.5901,48732.55
2021/5/17,4163.29,7032.85,6367.35,15396.62,27824.83,28194.09,5184.9853,49580.73
2021/5/18,4127.83,7034.24,6353.67,15386.58,28406.84,28593.81,5187.6013,50193.33
2021/5/19,4115.68,6950.2,6262.55,15113.56,28044.45,,5172.272,49902.64
2021/5/20,4159.12,7019.79,6343.58,15370.26,28098.25,28450.29,5186.412,49564.86
2021/5/21,4155.86,7018.05,6386.41,15437.51,28317.83,28458.44,5134.1483,50540.48
2021/5/24,4197.05,7051.59,6408.49,,28364.61,28412.26,5155.5875,50651.9
2021/5/25,4188.13,7029.79,6390.27,15465.09,28553.98,28910.86,5318.478,50637.53
2021/5/26,4195.99,7026.93,6391.6,15450.72,28642.19,29166.01,5320.5927,51017.52
2021/5/27,4200.88,7019.67,6435.71,15406.73,28549.01,29113.2,5338.2329,51115.22
2021/5/28,4204.11,7022.61,6484.11,15519.98,29149.41,29124.41,5321.0886,51422.88
2021/5/31,,,6447.17,15421.13,28860.08,29151.8,5331.5696,51937.44
2021/6/1,4202.04,7080.46,6489.4,15567.36,28814.34,29468,5341.6798,51934.88
2021/6/2,4208.12,7108,6521.52,15602.71,28946.14,29297.62,5289.9736,51849.48
2021/6/3,4192.85,7064.35,6507.92,15632.67,29058.11,28966.03,5255.2855,52232.43
2021/6/4,4229.89,7069.04,6515.66,15692.9,28941.52,28918.1,5282.2772,52100.05
2021/6/7,4226.52,7077.22,6543.56,15677.15,29019.24,28787.28,5277.6271,52328.51
2021/6/8,4227.26,7095.09,6551.01,15640.6,28963.56,28781.38,5232.1165,52275.57
2021/6/9,4219.55,7081.01,6563.45,15581.14,28860.8,28742.63,5236.4493,51941.64
2021/6/10,4239.18,7088.18,6546.49,15571.22,28958.56,28738.88,5271.4661,52300.47
2021/6/11,4247.44,7134.06,6600.66,15693.27,28948.73,28842.13,5224.703,52474.76
2021/6/15,4246.59,7172.48,6639.52,15729.52,29441.3,28638.53,5166.5597,52773.05
2021/6/16,4223.7,7184.95,6652.65,15710.57,29291.01,28436.84,5080.4909,52501.98
2021/6/17,4221.86,7153.43,6666.26,15727.67,29018.33,28558.59,5101.8924,52323.33
2021/6/18,4166.45,7017.47,6569.16,15448.04,28964.08,28801.27,5102.4657,52344.45
2021/6/21,4224.79,7062.29,6602.54,15603.24,28010.93,28489,5090.3854,52574.46
2021/6/22,4246.44,7090.01,6611.5,15636.33,28884.13,28309.76,5122.1583,52588.71
2021/6/23,4241.84,7074.06,6551.07,15456.39,28874.89,28817.07,5147.3938,52306.08
2021/6/24,4266.49,7109.97,6631.15,15589.23,28875.23,28882.46,5155.9738,52699
2021/6/25,4280.7,7136.07,6622.87,15607.97,29066.18,29288.22,5239.9684,52925.04
2021/6/28,4290.61,7072.97,6558.02,15554.18,29048.02,29268.3,5251.7604,52735.59
2021/6/29,4291.8,7087.55,6567.43,15690.59,28812.61,28994.1,5190.5445,52549.66
2021/6/30,4297.5,7037.47,6507.83,15531.04,28791.53,28827.95,5224.041,52482.71
2021/7/1,4319.94,7125.16,6553.82,15603.81,28707.04,,5229.6642,52318.6
2021/7/2,4352.34,7123.27,6552.86,15650.09,28783.28,28310.42,5081.1172,52484.67
2021/7/5,,7164.91,6567.54,15661.97,28598.19,28143.5,5085.7924,52880
2021/7/6,4343.54,7100.88,6507.48,15511.38,28643.21,28072.86,5083.1043,52861.18
2021/7/7,4358.13,7151.02,6527.72,15692.71,28366.95,27960.62,5140.4899,53054.76
2021/7/8,4320.82,7030.66,6396.73,15420.64,28118.03,27153.13,5088.2566,52568.94
2021/7/9,4369.55,7121.88,6529.42,15687.93,27940.42,27344.54,5069.4361,52386.19
2021/7/12,4384.63,7125.42,6559.25,15790.51,28569.02,27515.24,5132.7088,52372.69
2021/7/13,4369.21,7124.72,6558.47,15789.64,28718.24,27963.41,5142.0991,52769.73
2021/7/14,4374.3,7091.19,6558.38,15788.98,28608.49,27787.46,5083.0849,52904.05
2021/7/15,4360.03,7012.02,6493.36,15629.66,28279.09,27996.27,5151.4626,53158.85
2021/7/16,4327.16,7008.09,6460.08,15540.31,28003.08,28004.68,5094.7727,53140.06
2021/7/19,4258.49,6844.39,6295.97,15133.2,27652.74,27489.78,5113.4945,52553.4
2021/7/20,4323.06,6881.13,6346.85,15216.27,27388.16,27259.25,5108.9941,52198.51
2021/7/21,4358.69,6998.28,6464.48,15422.5,27548,27224.58,5144.0428,
2021/7/22,4367.48,6968.3,6481.59,15514.54,,27723.84,5151.7517,52837.21
2021/7/23,4411.79,7027.58,6568.82,15669.29,,27321.98,5089.2282,52975.8
2021/7/26,4422.3,7025.43,6578.6,15618.98,27833.29,26192.32,4925.299,52852.27
2021/7/27,4401.46,6996.08,6531.92,15519.13,27970.22,25086.43,4751.313,52578.76
2021/7/28,4400.64,7016.63,6609.31,15570.36,27581.66,25473.88,4760.4826,52443.71
2021/7/29,4419.15,7078.42,6633.77,15640.47,27782.42,26315.32,4850.2746,52653.07
2021/7/30,4395.26,7032.3,6612.76,15544.39,27283.59,25961.03,4811.1695,52586.84
2021/8/2,4387.16,7081.72,6675.9,15568.73,27781.02,26235.8,4933.736,52950.63
2021/8/3,4423.15,7105.72,6723.81,15555.08,27641.83,26194.82,4934.4583,53823.36
2021/8/4,4402.66,7123.86,6746.23,15692.13,27584.08,26426.55,4978.8479,54369.77
2021/8/5,4429.1,7120.43,6781.19,15744.67,27728.12,26204.69,4948.6703,54492.84
2021/8/6,4436.52,7122.95,6816.96,15761.45,27820.04,26179.4,4921.5647,54277.72
2021/8/9,4432.35,7132.3,6813.18,15745.41,,26283.4,4985.5627,54402.85
2021/8/10,4436.75,7161.04,6820.21,15770.71,27888.15,26605.62,5043.148,54554.66
2021/8/11,4447.7,7220.14,6857.99,15826.09,28070.51,26660.16,5015.3406,54525.93
2021/8/12,4460.83,7193.23,6882.47,15937.51,28015.02,26517.82,4973.3509,54843.98
2021/8/13,4468,7218.71,6896.04,15977.44,27977.15,26391.62,4945.9829,55437.29
2021/8/16,4479.71,7153.98,6838.77,15925.73,27523.19,26181.46,4941.0676,55582.58
2021/8/17,4448.08,7181.11,6819.84,15921.95,27424.47,25745.87,4837.4034,55792.27
2021/8/18,4400.27,7169.32,6770.11,15965.97,27585.91,25867.01,4894.2384,55629.49
2021/8/19,4405.8,7058.86,6605.89,15765.81,27281.17,25316.33,4862.1394,
2021/8/20,4441.67,7087.9,6626.11,15808.04,27013.25,24849.72,4769.2678,55329.32
2021/8/23,4479.53,7109.02,6683.1,15852.79,27494.24,25109.59,4835.8782,55555.79
2021/8/24,4486.23,7125.78,6664.31,15905.85,27732.1,25727.92,4888.3902,55958.98
2021/8/25,4496.19,7150.12,6676.48,15860.66,27724.8,25693.95,4898.1572,55944.21
2021/8/26,4470,7124.98,6666.03,15793.62,27742.29,25415.69,4801.6094,55949.1
2021/8/27,4509.37,7148.01,6681.92,15851.75,27641.14,25407.89,4827.0433,56124.72
2021/8/30,4528.79,,6687.3,15887.31,27789.29,25539.54,4813.2703,56889.76
2021/8/31,4522.68,7119.7,6680.18,15835.09,28089.54,25878.99,4805.6099,57552.39
2021/9/1,4524.09,7149.84,6758.69,15824.29,28451.02,26028.29,4869.4587,57338.21
2021/9/2,4536.95,7163.9,6763.08,15840.59,28543.51,26090.43,4869.4113,57852.54
2021/9/3,4535.43,7138.35,6689.99,15781.2,29128.11,25901.99,4843.0624,58129.95
2021/9/6,,7187.18,6743.5,15932.12,29659.89,26163.63,4933.7262,58296.91
2021/9/7,4520.03,7149.37,6726.07,15843.09,29916.14,26353.63,4992.8294,58279.48
2021/9/8,4514.07,7095.53,6668.89,15610.28,30181.21,26320.93,4972.1324,58250.26
2021/9/9,4493.28,7024.21,6684.72,15623.15,30008.19,25716,4970.0133,58305.07
2021/9/10,4458.58,7029.2,6663.77,15609.81,30381.84,26205.91,5013.5219,
2021/9/13,4468.73,7068.43,6676.93,15701.42,30447.37,25813.81,4991.6598,58177.76
2021/9/14,4443.05,7034.06,6652.97,15722.99,30670.1,25502.23,4917.1617,58247.09
2021/9/15,4480.7,7016.49,6583.62,15616,30511.71,25033.21,4867.3187,58723.2
2021/9/16,4473.75,7027.48,6622.59,15651.75,30323.34,24667.85,4807.6978,59141.16
2021/9/17,4432.99,6963.64,6570.19,15490.17,30500.05,24920.76,4855.9402,59015.89
2021/9/21,,,,,,24221.54,,
2021/9/22,4395.64,7083.37,6637,15506.74,29639.4,,4821.7675,58927.33
2021/9/23,4448.98,7078.35,6701.98,15643.97,,24510.98,4853.1957,59885.36
2021/9/24,4455.48,7051.48,6638.46,15531.75,30248.81,24192.16,4849.4277,60048.47
2021/9/27,4443.11,7063.4,6650.91,15573.88,30240.06,24208.78,4877.3698,60077.88
2021/9/28,4352.63,7028.1,6506.5,15248.56,30183.96,24500.39,4883.828,59667.6
2021/9/29,4359.46,7108.16,6560.8,15365.27,29544.29,24663.5,4833.9281,59413.27
2021/9/30,4307.54,7086.42,6520.01,15260.69,29452.66,24575.64,4866.3826,59126.36
2021/10/8,4391.34,7095.55,6559.99,15206.13,28048.94,24837.85,4929.9409,60059.06
2021/10/11,4361.19,7146.85,6570.54,15199.14,28498.2,25325.09,4936.1918,60135.78
2021/10/12,4350.65,7130.23,6548.11,15146.87,28230.61,24962.59,4883.8369,60284.31
2021/10/13,4363.8,7141.82,6597.38,15249.38,28140.28,,4940.1089,60737.05
2021/10/14,4438.26,7207.71,6685.21,15462.72,28550.93,,4913.6123,61305.95
2021/10/15,4471.37,7234.03,6727.52,15587.36,29068.63,25330.96,4932.1084,
2021/10/18,4486.46,7203.83,6673.1,15474.47,29025.46,25409.75,4874.7753,61765.59
2021/10/19,4519.63,7217.53,6669.85,15515.83,29215.52,25787.21,4922.7232,61716.05
2021/10/20,4536.19,7223.1,6705.61,15522.92,29255.55,26136.02,4910.1846,61259.96
2021/10/21,4549.78,7190.3,6686.17,15472.56,28708.58,26017.53,4928.0156,60923.5
2021/10/22,4544.9,7204.55,6733.69,15542.98,28804.85,26126.93,4959.7254,60821.62
2021/10/25,4566.48,7222.82,6712.87,15599.23,28600.41,26132.03,4979.5235,60967.05
2021/10/26,4574.79,7277.62,6766.51,15757.06,29106.01,26038.27,4963.0984,61350.26
2021/10/27,4551.68,7253.27,6753.52,15705.81,29098.24,25628.74,4898.1644,61143.33
2021/10/28,4596.42,7249.47,6804.22,15696.33,28820.09,25555.73,4864.138,59984.7
2021/10/29,4605.38,7237.57,6830.34,15688.77,28892.69,25377.24,4908.7701,59306.93
2021/11/1,4613.67,7288.62,6893.29,15806.29,29647.08,25154.32,4890.6851,60138.46
2021/11/2,4630.65,7274.81,6927.03,15954.45,29520.9,25099.67,4839.8457,60029.06
2021/11/3,4660.57,7248.89,6950.65,15959.98,,25024.75,4821.1119,59771.92
2021/11/4,4680.06,7279.91,6987.79,16029.65,29794.37,25225.19,4868.7419,60067.62
2021/11/5,4697.53,7303.96,7040.79,16054.36,29611.57,24870.51,4842.3458,
2021/11/8,4701.7,7300.4,7047.48,16046.52,29507.05,24763.77,4848.1795,60545.61
2021/11/9,4685.25,7274.04,7043.27,16040.47,29285.46,24813.13,4846.7444,60433.45
2021/11/10,4646.71,7340.15,7045.16,16067.83,29106.78,24996.14,4821.1925,60352.82
2021/11/11,4649.27,7384.18,7059.55,16083.11,29277.86,25247.99,4898.6529,59919.69
2021/11/12,4682.85,7347.91,7091.4,16094.07,29609.97,25327.97,4888.3749,60686.69
2021/11/15,4682.8,7351.86,7128.63,16148.64,29776.8,25390.91,4882.3777,60718.71
2021/11/16,4700.9,7326.97,7152.6,16247.86,29808.12,25713.78,4883.3206,60322.37
2021/11/17,4688.67,7291.2,7156.85,16251.13,29688.33,25650.08,4885.7544,60008.33
2021/11/18,4704.54,7255.96,7141.98,16221.73,29598.66,25319.72,4837.6185,59636.01
2021/11/19,4697.96,7223.57,7112.29,16159.97,29745.87,25049.97,4890.0575,
2021/11/22,4682.94,7255.46,7105,16115.69,29774.11,24951.34,4912.399,58465.89
2021/11/23,4690.7,7266.69,7044.62,15937,,24651.58,4913.3457,58664.33
2021/11/24,4701.46,7286.32,7042.23,15878.39,29302.66,24685.5,4916.6579,58340.99
2021/11/25,,7310.37,7075.87,15917.98,29499.28,24740.16,4896.4416,58795.09
2021/11/26,4594.62,7044.03,6739.73,15257.04,28751.62,24080.52,4860.1265,57107.15
2021/11/29,4655.27,7109.95,6776.25,15280.86,28283.92,23852.24,4851.423,57260.58
2021/11/30,4567,7059.45,6721.16,15100.13,27821.76,23475.26,4832.026,57064.87
2021/12/1,4513.04,7168.68,6881.87,15472.67,27935.62,23658.92,4843.851,57684.79
2021/12/2,4577.1,7129.21,6795.75,15263.11,27753.37,23788.93,4856.163,58461.29
2021/12/3,4538.43,7122.32,6765.52,15169.98,28029.57,23766.69,4901.0175,57696.46
2021/12/6,4591.67,7232.28,6865.78,15380.79,27927.37,23349.38,4892.6209,56747.14
2021/12/7,4686.75,7339.9,7065.39,15813.94,28455.6,23983.66,4922.1015,57633.65
2021/12/8,4701.21,7337.05,7014.57,15687.09,28860.62,23996.87,4995.9298,58649.68
2021/12/9,4667.45,7321.26,7008.23,15639.26,28725.47,24254.86,5078.6901,58807.13
